resolution_id,resolution_number,year,file_id,movie_id,pur_number,cpnd_number,incentive_article,resolution_type,investor_name,investor_rnc,local_company,producer_rnc,foreign_producer,film_title,request_date,resolution_date,validated_expenses_dop,tax_credit_dop,tax_credit_pct,total_budget_approved,total_budget_executed,extraction_confidence,needs_review,review_reasons,manually_reviewed,manual_note,source_file
1798,CIPAC-2023-181,2023,,,921,474,art_34,approved,"REFRIPARTES, S.A.",1-01-03323-1,"VOCES ROTAS FILMS, S.R.L.",1-32-25599-2,,LAS TRES-VOCES ROTAS,2023-02-07,2023-03-02,11000000.0,11000000.0,100.0,59768567.68,16000002.0,1.0,0,,0,,resolucion-cipac-no-2023-181_validacion-de-inversion-refripartes-s-a-las-tres-voces-rotas.pdf
1799,CIPAC-2023-182,2023,,,921,474,art_34,approved,"MR HOME ASESORES INMOBILIARIOS, S.R.L.",1-30-81134-2,"VOCES ROTAS FILMS, S.R.L.",1-32-25599-2,,LAS TRES-VOCES ROTAS,2023-02-07,2023-03-02,2000000.0,2000000.0,100.0,59768567.68,16000002.0,1.0,0,,0,,resolucion-cipac-no-2023-182_validacion-de-inversion-mr-home-asesores-inmobiliarios-s-r-l-las-tres-voces-rotas.pdf
1800,CIPAC-2023-183,2023,,,910,550,art_34,approved,"AGENTE DE REMESAS Y CAMBIO VIMENCA, S.A.",1-01-08899-2,"ELLA TRILOGÍA, S.R.L.",1-32-29601-1,,ELLA,2023-02-07,2023-03-02,13199305.96,13199305.96,100.0,107529249.45,13200000.0,1.0,0,,0,,resolucion-cipac-no-2023-183_validacion-de-inversion-agente-remesas-y-cambio-vimenca-s-a-ella.pdf
1801,CIPAC-2023-184,2023,,,910,550,art_34,approved,"BANCO MÚLTIPLE VIMENCA, S.A.",1-01-02141-1,"ELLA TRILOGÍA, S.R.L.",1-32-29601-1,,ELLA,2023-02-07,2023-03-02,4999625.55,4999625.55,100.0,107529249.45,5000000.0,1.0,0,,0,,resolucion-cipac-no-2023-184_validacion-de-inversion-banco-multiple-vimenca-s-a-ella.pdf
1802,CIPAC-2023-185,2023,,,910,550,art_34,approved,"CEMENTOS CIBAO, S.A.",1-02-00213-4,"ELLA TRILOGÍA, S.R.L.",1-32-29601-1,,ELLA,2023-02-07,2023-03-02,9997349.73,9997349.73,100.0,107529249.45,31116738.29,1.0,0,,0,,resolucion-cipac-no-2023-185_validacion-de-inversion-cementos-cibao-s-a-ella.pdf
1803,CIPAC-2023-186,2023,,,910,550,art_34,approved,"INMOBILIARIA VIMENCA, S.A.",1-01-04349-2,"ELLA TRILOGÍA, S.R.L.",1-32-29601-1,,ELLA,2023-02-07,2023-03-02,1117495.91,1117495.91,100.0,107529249.45,31116738.29,1.0,0,,0,,resolucion-cipac-no-2023-186_validacion-de-inversion-inmobiliaria-vimenca-s-a-ella.pdf
1804,CIPAC-2023-187,2023,,,910,550,art_34,approved,"VIMENCA, S.A.",1-01-60718-1,"ELLA TRILOGÍA, S.R.L.",1-32-29601-1,,ELLA,2023-02-07,2023-03-02,1799969.52,1799969.52,100.0,107529249.45,31116738.29,1.0,0,,0,,resolucion-cipac-no-2023-187_validacion-de-inversion-vimanca-s-a-ella.pdf
1805,CIPAC-2023-188,2023,,,653,,art_39,approved,,,"DIAMOND MB PRODUCTIONS, S.R.L.",1-31-70716-5,,SURVIVOR PROJECT,2022-12-20,2023-03-02,1132895112.0,283223778.0,25.0,1509420107.0,1508911021.0,0.9,0,,1,validated_amount_dop|set_manual|null|1132895112.00|OCR split PRIMERO paragraph across pages|Resolution PDF PRIMERO section|2026-07-23|JDP;;total_budget_executed|set_manual|null|1508911021.00|OCR split executed budget paragraph across pages|Resolution PDF budget section|2026-07-23|JDP,resolucion-cipac-no-2023-188_validacion-de-gastos-diamond-mb-productions-s-r-l-survivor-project.pdf
1806,CIPAC-2023-189,2023,,,872,538,art_34,approved,"SUIPHAR DOMINICANA, S.R.L.",1-01-56680-9,"FRONTERA FILMS, S.R.L.",1-31-75564-1,,OPERACIÓN MARRUECOS,2023-02-08,2023-03-23,10000000.0,10000000.0,100.0,68998422.72,19438612.47,1.0,0,,0,,resolucion-cipac-no-2023-189_validacion-de-invesion-suiphar-dominicana-s-r-l-operacion-marruecos.pdf
1807,CIPAC-2023-190,2023,,,860,520,art_34,approved,"CENTRO CUESTA NACIONAL, S.A.S.",1-01-01992-1,"PELÍCULAS HECHAS A MANO, S.R.L.",1-31-29543-6,,SOLA A LOS 40'S,2023-02-20,2023-03-23,5000000.0,5000000.0,100.0,52931874.4,43300212.81,1.0,0,,0,,resolucion-cipac-no-2023-190_validacion-de-inversion-cemtro-cuesta-nacional-s-a-s-sola-a-los-40.pdf
1808,CIPAC-2023-191,2023,,,895,495,art_34,approved,"PASTEURIZADORA RICA, S.A.",1-01-00441-1,"ASALTO EN PROGRESO, S.R.L.",1-31-52986-2,,ASALTO EN PROGRESO,2023-02-22,2023-03-23,15000000.0,15000000.0,100.0,74996668.51,24600000.0,1.0,0,,0,,resolucion-cipac-no-2023-191_validacion-de-inversion-pasteurizadora-rica-s-a-asalto-en-progreso.pdf
1809,CIPAC-2023-192,2023,,,895,495,art_34,approved,"COBINCA, S.A.",1-01-19447-2,"ASALTO EN PROGRESO, S.R.L.",1-31-52986-2,,ASALTO EN PROGRESO,2023-02-22,2023-03-23,4000000.0,4000000.0,100.0,74996668.51,24600000.0,1.0,0,,0,,resolucion-cipac-no-2023-192_validacion-de-inversion-cobinca-s-a-s-asalto-en-progreso.pdf
1810,CIPAC-2023-193,2023,,,895,495,art_34,approved,"CONBI, S.R.L.",1-31-89085-7,"ASALTO EN PROGRESO, S.R.L.",1-31-52986-2,,ASALTO EN PROGRESO,2023-02-22,2023-03-23,3000000.0,3000000.0,100.0,74996668.51,24600000.0,1.0,0,,0,,resolucion-cipac-no-2023-193_validacion-de-inversion-conbi-s-r-l-asalto-en-progreso.pdf
1811,CIPAC-2023-194,2023,,,895,495,art_34,approved,"LEASING AUTOMOTRIZ DEL SUR, S.R.L.",1-01-59128-5,"ASALTO EN PROGRESO, S.R.L.",1-31-52986-2,,ASALTO EN PROGRESO,2023-02-22,2023-03-23,1000000.0,1000000.0,100.0,74996668.51,24600000.0,1.0,0,,0,,resolucion-cipac-no-2023-194_validacion-de-inversion-leasing-automotriz-del-sur-s-r-l-asalto-en-progreso.pdf
1812,CIPAC-2023-195,2023,,,895,495,art_34,approved,"BUSINESS OF APTOSRD, S.R.L.",1-31-50411-6,"ASALTO EN PROGRESO, S.R.L.",1-31-52986-2,,ASALTO EN PROGRESO,2023-02-22,2023-03-23,600000.0,600000.0,100.0,74996668.51,24600000.0,1.0,0,,0,,resolucion-cipac-no-2023-195_validacion-de-inversion-business-of-aptosrd-s-r-l-asalto-en-progreso.pdf
1813,CIPAC-2023-196,2023,,,895,495,art_34,approved,"UNIREFRI, S.R.L.",1-30-04759-6,"ASALTO EN PROGRESO, S.R.L.",1-31-52986-2,,ASALTO EN PROGRESO,2023-02-22,2023-03-23,1000000.0,1000000.0,100.0,74996668.51,24600000.0,1.0,0,,0,,resolucion-cipac-no-2023-196_validacion-de-inversion-unirefri-s-r-l-asalto-en-progreso.pdf
1814,CIPAC-2023-197,2023,,,889,552,art_34,approved,"AES ANDRES DR, S.A.",1-31-13781-4,"BATÚ FILMS, S.R.L.",1-31-11476-8,,MINOTAURO. PICASSO Y LAS MUJERES DEL GUERNICA,2023-02-22,2023-03-23,16700000.0,16700000.0,100.0,105941530.0,81701021.34,1.0,0,,0,,resolucion-cipac-no-2023-197_validacion-de-inversion-aes-andres-dr-s-a-minotauro-picasso-y-las-mujeres-del-guernica.pdf
1815,CIPAC-2023-198,2023,,,889,552,art_34,approved,"BANCO POPULAR DOMINICANO, S. A. BANCO MÚLTIPLE",1-01-01063-2,"BATÚ FILMS, S.R.L.",1-31-11476-8,,MINOTAURO. PICASSO Y LAS MUJERES DEL GUERNICA,2023-02-22,2023-03-23,40000000.0,40000000.0,100.0,105941530.0,81701021.34,1.0,0,,0,,resolucion-cipac-no-2023-198_validacion-de-inversion-banco-popular-dominicano-s-a-banco-multiple-minutauro-picasso-y-las-mujeres.pdf
1816,CIPAC-2023-199,2023,,,889,552,art_34,approved,"CARTEL, S.R.L.",1-31-44081-9,"BATÚ FILMS, S.R.L.",1-31-11476-8,,MINOTAURO. PICASSO Y LAS MUJERES DEL GUERNICA,2023-02-22,2023-03-23,7500000.0,7500000.0,100.0,105941530.0,81701021.34,1.0,0,,0,,resolucion-cipac-no-2023-199_validacion-de-inversion-cartel-s-r-l-minotauro-picasso-y-las-mujeres-del-guernica.pdf
1817,CIPAC-2023-200,2023,,,889,552,art_34,approved,"IMPORTADORA Y DISTRIBUIDORA PUMA, S.R.L.",1-01-69741-5,"BATÚ FILMS, S.R.L.",1-31-11476-8,,MINOTAURO. PICASSO Y LAS MUJERES DEL GUERNICA,2023-02-22,2023-03-23,2500000.0,2500000.0,100.0,105941530.0,81701021.34,1.0,0,,0,,resolucion-cipac-no-2023-200_validacion-de-inversion-imortadora-y-distribuidora-puma-s-r-l-minotauro-picasso-y-las-mujere.pdf
1818,CIPAC-2023-201,2023,,,889,552,art_34,approved,"VIAMAR, S.A.",1-01-01114-9,"BATÚ FILMS, S.R.L.",1-31-11476-8,,MINOTAURO. PICASSO Y LAS MUJERES DEL GUERNICA,2023-02-22,2023-03-23,14750956.11,14750956.11,100.0,105941530.0,81701021.34,1.0,0,,0,,resolucion-cipac-no-2023-201_validacion-de-inversion-viamar-s-r-l-minotauro-picasso-y-las-mujeres-del-guernica.pdf
1819,CIPAC-2023-202,2023,,,752,381,art_34,approved,"ZETA COMERCIAL, S.R.L.",1-30-57697-1,"LA BODA FILMS, S.R.L.",1-31-88378-8,,LA BÓVEDA,2023-02-23,2023-03-23,4000000.0,4000000.0,100.0,65031823.15,53715660.79,1.0,0,,0,,resolucion-cipac-no-2023-202_validacion-de-inversion-zeta-comercial-s-r-l-la-boveda.pdf
1820,CIPAC-2023-203,2023,,,556,348,art_34,approved,"TERMO ENVASES, S.A.",1-01-57338-4,"GAPO PRODUCTIONS, S.R.L.",1-32-00439-6,,THE CABIN (LA CABAÑA),2023-02-24,2023-03-23,5000000.0,5000000.0,100.0,67683024.0,53000000.0,1.0,0,,0,,resolucion-cipac-no-2023-203_validacion-de-inversion-termo-envases-s-a-the-cabin-la-cabana.pdf
1821,CIPAC-2023-204,2023,,,879,519,art_34,approved,"BANCO POPULAR DOMINICANO, S. A. BANCO MÚLTIPLE",1-01-01063-2,"BAHÍA CAREY FILMS, S.R.L.",1-32-67051-5,,500 AÑOS DESPUÉS: LA HISTORIA CONTINÚA,2023-02-28,2023-03-23,39658300.0,39658300.0,100.0,40000000.0,40036126.0,1.0,0,,0,,resolucion-cipac-no-2023-204_validacion-de-inversion-banco-popular-dominicano-s-a-banco-multiple-500-anos-despues.pdf
1822,CIPAC-2023-205,2023,,,865,540,art_34,approved,"CONSORCIO MINERO DOMINICANO, S.A.",1-30-03639-1,"BAHÍA CAREY FILMS, S.R.L.",1-32-67051-5,,LA TERNURA,2023-02-28,2023-03-23,14714359.14,14714359.14,100.0,73637239.0,60064024.02,1.0,0,,0,,resolucion-cipac-no-2023-205_validacion-de-inversion-consorcio-minero-dominicano-s-a-la-ternura.pdf
1823,CIPAC-2023-206,2023,,,865,540,art_34,approved,"HOSPITAL METROPOLITANO DE SANTIAGO, S.A.",1-11-12794-7,"BAHÍA CAREY FILMS, S.R.L.",1-32-67051-5,,LA TERNURA,2023-02-28,2023-03-23,5000000.0,5000000.0,100.0,73637239.0,60064024.02,1.0,0,,0,,resolucion-cipac-no-2023-206_validacion-de-inversion-hospital-metropolitano-de-santiago-homs-s-a-laternura.pdf
1824,CIPAC-2023-207,2023,,,865,540,art_34,approved,"BANCO POPULAR DOMINICANO, S. A. BANCO MÚLTIPLE",1-01-01063-2,"BAHÍA CAREY FILMS, S.R.L.",1-32-67051-5,,LA TERNURA,2023-02-28,2023-03-23,40000000.0,40000000.0,100.0,73637239.0,60064024.02,1.0,0,,0,,resolucion-cipac-no-2023-207_validacion-de-inversion-banco-popular-dominicano-s-a-banco-multiple-la-ternur.pdf
1825,CIPAC-2023-208,2023,,,885,529,art_34,approved,"COMPANÍA DOMINICANA DE TELÉFONOS, S.A.",1-01-00157-7,"EL DANDY, S.R.L.",1-32-59244-1,,EL DANDY DOMINICANO,2023-02-28,2023-03-28,59518854.0,59518854.0,100.0,66030177.0,60709159.74,1.0,0,,0,,resolucion-cipac-no-2023-208_validacion-de-inversion-compania-dominicana-de-telefonos-s-a-el-candy-dominicano.pdf
1826,CIPAC-2023-209,2023,,,921,474,art_34,approved,"TRANSBEL, S.R.L.",1-01-89378-8,"VOCES ROTAS FILMS, S.R.L.",1-32-25599-2,,LAS TRES -VOCES ROTAS,2023-02-28,2023-03-23,4000000.0,4000000.0,100.0,59768567.68,20000000.0,1.0,0,,0,,resolucion-cipac-no-2023-209_validacion-de-inversion-transbel-s-r-l-las-tres-voces-rotas.pdf
1827,CIPAC-2023-210,2023,,,401,190,art_34,approved,"COMPANÍA DOMINICANA DE TELÉFONOS, S.A.",1-01-00157-7,"GUERRA TOONS, S.R.L.",1-31-38978-3,,CAPITÁN AVISPA,2023-03-23,2023-03-23,48567224.47,48567224.47,100.0,235856083.0,189994992.15,1.0,0,,0,,resolucion-cipac-no-2023-210_validacion-de-inversion-compania-dominicana-de-telefonos-s-a-capitan-avispa.pdf
1828,CIPAC-2023-219,2023,,,924,424,art_34,approved,"TOTALENERGIES MARKETING DOMINICANA, S.A.",1-01-06874-4,"TAVAB, S.R.L.",1-31-91716-1,,COLOSAL,2023-02-06,2023-04-12,10000000.0,10000000.0,100.0,21117360.43,14000000.0,1.0,0,,0,,resolucion-cipac-no-2023-219_validacion-de-inversion-v-energy-s-a-colosal.pdf
1829,CIPAC-2023-220,2023,,,924,424,art_34,approved,"AFP CRECER, S.A.",1-01-86085-5,"TAVAB, S.R.L.",1-31-91716-1,,COLOSAL,2023-02-06,2023-04-12,2000000.0,2000000.0,100.0,21117360.43,14000000.0,1.0,0,,0,,resolucion-cipac-no-2023-220_validacion-de-inversion-afp-crecer-s-a-colosal.pdf
1830,CIPAC-2023-221,2023,,,924,424,art_34,approved,"PADILLA, S.A.",1-01-01243-9,"TAVAB, S.R.L.",1-31-91716-1,,COLOSAL,2023-02-06,2023-04-12,2000000.0,2000000.0,100.0,21117360.43,14000000.0,1.0,0,,0,,resolucion-cipac-no-2023-221_validacion-de-inversion-padilla-s-a-colosal.pdf
1831,CIPAC-2023-222,2023,,,796,,art_39,approved,,,"FILM 048, S.R.L.",1-32-45383-2,,THE BEST MEN,2023-03-24,2023-05-30,274734044.0,68683511.0,25.0,275168529.0,275168529.0,0.9,0,,1,validated_amount_dop|set_manual|null|274734044.00|OCR split PRIMERO paragraph across pages|Resolution PDF PRIMERO section|2026-07-23|JDP;;total_budget_executed|set_manual|null|275168529.00|OCR split executed budget paragraph across pages|Resolution PDF budget section|2026-07-23|JDP,resolucion-cipac-no-2023-222_validacion-de-gastos-film-048-s-r-l-the-best-men.pdf
1832,CIPAC-2023-223,2023,,,621,360,art_34,approved,"KEY POINT OF INTEREST, S.R.L.",1-32-00884-7,"CACIQUE PRODUCTIONS, S.R.L.",1-32-02934-8,,NO ME CONOCES,2023-04-03,2023-05-30,2470000.0,2470000.0,100.0,40896871.0,40332646.0,1.0,0,,0,,resolucion-cipac-no-2023-223_validacion-de-inversion-key-point-of-interest-s-r-l-no-me-conoces.pdf
1833,CIPAC-2023-224,2023,,,925,566,art_34,approved,"PIMENTEL & CO, S.R.L.",1-02-00113-8,"POB FILMS, S.R.L.",1-31-15524-3,,EL TRAYECTO,2023-04-05,2023-05-30,10000000.0,10000000.0,100.0,35692434.48,27999999.99,1.0,0,,0,,resolucion-cipac-no-2023-224_validacion-de-inversion-pimentel-co-s-r-l-el-trayecto.pdf
1834,CIPAC-2023-225,2023,,,852,522,art_34,approved,"AORDOMINICANA, S.A.S.",1-01-88872-5,"LARIMAR SERVICES, S.R.L.",1-31-18319-2,,EL CUSTODIO DE LA VIRGEN,2023-04-12,2023-05-30,4040000.0,4040000.0,100.0,39859892.15,21929941.63,1.0,0,,0,,resolucion-cipac-no-2023-225_validacion-de-inversion-aordominicana-s-a-s-el-custodio-de-la-virgen.pdf
1835,CIPAC-2023-226,2023,,,797,483,art_34,approved,"AORDOMINICANA, S.A.S.",1-01-88872-5,"LARIMAR SERVICES, S.R.L.",1-31-18319-2,,DONDE FLORECIÓ UNA DEVOCIÓN,2023-04-12,2023-05-30,2338678.77,2338678.77,100.0,61598394.14,37238678.77,1.0,0,,0,,resolucion-cipac-no-2023-226_validacion-de-inversion-aordomominicana-s-a-s-donde-florecio-una-devocion.pdf
1836,CIPAC-2023-227,2023,,,797,483,art_34,approved,"GAUDI, S.R.L.",1-01-83208-8,"LARIMAR SERVICES, S.R.L.",1-31-18319-2,,DONDE FLORECIÓ UNA DEVOCIÓN,2023-04-12,2023-05-30,1000000.0,1000000.0,100.0,61598394.14,37238678.77,1.0,0,,0,,resolucion-cipac-no-2023-227_validacion-de-invesion-gaudi-s-r-l-donde-florecio-una-devocion.pdf
1837,CIPAC-2023-228,2023,,,773,543,art_34,approved,"PEÑA GUILLÉN, S.A.",1-01-07725-5,"CASA LATINA FILMS, S.R.L.",1-31-89932-3,,LOADING...,2023-04-28,2023-05-30,1600000.0,1600000.0,100.0,22506989.61,21600000.0,1.0,0,,0,,resolucion-cipac-no-2023-228_validacion-de-inversion-pena-guillen-s-a-loading.pdf
1838,CIPAC-2023-229,2023,,,887,551,art_34,approved,"CENTRO CUESTA NACIONAL, S.A.S.",1-01-01992-1,"TERCERA EDAD FILMS, S.R.L.",1-32-66532-5,,TERCERA EDAD,2023-05-03,2023-05-30,10000000.0,10000000.0,100.0,93848542.0,93848542.0,1.0,0,,0,,resolucion-cipac-no-2023-229_validacion-de-inversion-centro-cuesta-nacional-s-a-s-tercera-edad.pdf
1839,CIPAC-2023-230,2023,,,887,551,art_34,approved,"LA COLONIAL, S.A. - COMPANÍA DE SEGUROS",1-01-03122-2,"TERCERA EDAD FILMS, S.R.L.",1-32-66532-5,,TERCERA EDAD,2023-05-03,2023-05-30,9992239.77,9992239.77,100.0,93848542.0,93848542.0,1.0,0,,0,,resolucion-cipac-no-2023-230_validacion-de-inversion-la-colonial-s-a-compania-de-seguros-tercera-edad.pdf
1840,CIPAC-2023-231,2023,,,887,551,art_34,approved,"LABORATORIOS FELTREX, S.A.",1-01-05037-3,"TERCERA EDAD FILMS, S.R.L.",1-32-66532-5,,TERCERA EDAD,2023-05-03,2023-05-30,2950000.0,2950000.0,100.0,93848542.0,93848542.0,1.0,0,,0,,resolucion-cipac-no-2023-231_validacion-de-inversion-laboratorio-feltrex-s-a-trecera-edad.pdf
1841,CIPAC-2023-232,2023,,,962,536,art_34,approved,"PIMENTEL & CO, S.R.L.",1-02-00113-8,"BOLECA FILMS, S.R.L.",1-32-38372-9,,VICTOR,2023-05-05,2023-05-30,4000000.0,4000000.0,100.0,98636570.0,98636570.0,1.0,0,,0,,resolucion-cipac-no-2023-232_validacion-de-inversion-pimentel-co-s-r-l-victor.pdf
1842,CIPAC-2023-233,2023,,,962,536,art_34,approved,"BELLÓN, S.A.S.",1-02-00062-1,"BOLECA FILMS, S.R.L.",1-32-38372-9,,VICTOR,2023-05-05,2023-05-30,10000000.0,10000000.0,100.0,98636570.0,98636570.0,1.0,0,,0,,resolucion-cipac-no-2023-233_validacion-de-inversion-bellon-s-a-s-victor.pdf
1843,CIPAC-2023-234,2023,,,969,494,art_34,approved,"BELLÓN, S.A.S.",1-02-00062-1,"FAST FILMS, S.R.L.",1-31-38009-3,,CONCHO,2023-05-05,2023-05-30,10000000.0,10000000.0,100.0,26943902.46,10016071.95,1.0,0,,0,,resolucion-cipac-no-2023-234_validacion-de-inversion-bellon-s-a-s-concho.pdf
1844,CIPAC-2023-235,2023,,,908,542,art_34,approved,"CENTRO CUESTA NACIONAL, S.A.S.",1-01-01992-1,"MONTE SERENO FILMS, S.R.L.",1-32-63409-8,,PICO DUARTE (LA OCTAVA CUMBRE),2023-05-08,2023-05-30,27049792.0,27049792.0,100.0,48592045.0,27049792.0,1.0,0,,0,,resolucion-cipac-no-2023-235_validacion-de-inversion-centro-cuesta-nacional-s-a-s-pico-duarte-la-octava-cumbre.pdf
1845,CIPAC-2023-238,2023,,,875,536,art_34,approved,"CEIBO BUSINESS, INC",1-30-68927-1,"MAFE FILMS, S.R.L.",1-31-02473-4,,EL TIBURÓN,2023-05-08,2023-05-30,1000000.0,1000000.0,100.0,97661327.0,97661327.0,1.0,0,,0,,resolucion-cipac-no-2023-238_validacion-de-inversion-ceibo-busness-inc-el-tiburon.pdf
1846,CIPAC-2023-239,2023,,,875,536,art_34,approved,"LOTERÍA ELECTRÓNICA INTERNACIONAL DOMINICANA, S.A.",1-01-70527-2,"MAFE FILMS, S.R.L.",1-31-02473-4,,EL TIBURÓN,2023-05-08,2023-05-30,2500000.0,2500000.0,100.0,97661327.0,97661327.0,1.0,0,,0,,resolucion-cipac-no-2023-239_validacion-de-inversion-loteria-electronica-internacional-dominicana-s-a-leidsa-el-tiburon.pdf
1847,CIPAC-2023-240,2023,,,952,576,art_34,approved,"BELLA CASTLE INVESTMENT, S.R.L.",1-31-69310-5,"ANP FILMS 02, S.R.L.",1-32-77265-2,,UNA OLA A LA VEZ,2023-05-08,2023-05-30,10978246.24,10978246.24,100.0,20719148.69,10983490.68,0.9,0,,1,resolution_date|set_manual|null|2023-05-30|OCR read a los los treinta - duplicate los not matched by regex|Resolution PDF opening paragraph|2026-07-23|JDP,resolucion-cipac-no-2023-240_validacion-de-inversion-bella-castle-investment-s-r-l-una-ola-a-la-vez.pdf
1848,CIPAC-2023-242,2023,,,895,495,art_34,approved,"GUNITEC, S.R.L.",1-30-69274-2,"ASALTO EN PROGRESO, S.R.L.",1-31-52986-2,,ASALTO EN PROGRESO,2023-05-19,2023-06-15,1500000.0,1500000.0,100.0,74996668.51,1500000.0,1.0,0,,0,,resolucion-cipac-no-2023-242_validacion-de-inversion-gunitec-s-r-l-asalto-en-progreso.pdf
1849,CIPAC-2023-243,2023,,,921,474,art_34,approved,"E.T. HEINSEN, S.A.S.",1-05-00013-1,"VOCES ROTAS FILMS, S.R.L.",1-32-25599-2,,LAS TRES-VOCES ROTAS,2023-05-25,2023-06-15,1000000.0,1000000.0,100.0,64899966.34,21000000.0,1.0,0,,0,,resolucion-cipac-no-2023-243_validacion-de-inversion-e-t-heinsen-s-a-s-las-tres-voces-rotas.pdf
1850,CIPAC-2023-245,2023,,,756,,art_39,approved,,,"FILM 045, S.R.L.",1-32-45484-7,,NYAD,2023-05-23,2023-07-18,1515996854.0,378999213.5,25.0,1634289309.0,156348242.0,1.0,0,,0,,resolucion-cipac-no-2023-245_validacion-de-gastos-film-045-s-r-l-ny-ad.pdf
1851,CIPAC-2023-246,2023,,,595,383,art_34,approved,"CORPORACIÓN AEROPORTUARIA DEL ESTE, S.A.S.",1-01-09214-9,"CANOA FILMS, S.R.L.",1-31-42379-5,,UN MATRIMONIO PERFECTO,2023-06-20,2023-07-18,10000000.0,10000000.0,100.0,92408792.63,75000000.0,1.0,0,,0,,resolucion-cipac-no-2023-246_validacion-de-inverison-corporacion-aeroportuaria-del-eeste-s-a-s-un-matrimonio-perfecto.pdf
1852,CIPAC-2023-247,2023,,,958,574,art_34,approved,"AORDOMINICANA, S.A.S.",1-01-88872-5,"LARIMAR SERVICES, S.R.L.",1-31-18319-2,,DICEN POR AHI,2023-06-26,2023-07-18,5621071.84,5621071.84,100.0,39915630.51,5821071.84,1.0,0,,0,,resolucion-cipac-no-2023-247_validacion-de-inversion-aordominicana-s-a-s-dicen-por-ahi.pdf
1853,CIPAC-2023-248,2023,,,958,574,art_34,approved,"TITA, S.R.L.",1-30-42199-4,"LARIMAR SERVICES, S.R.L.",1-31-18319-2,,DICEN POR AHI,2023-06-26,2023-07-18,200000.0,200000.0,100.0,39915630.51,5821071.84,1.0,0,,0,,resolucion-cipac-no-2023-248_validacion-de-inversion-tita-s-r-l-dicen-por-ahi.pdf
1854,CIPAC-2023-249,2023,,,980,474,art_34,approved,"EL DIAMANTE, S.R.L.",1-01-00366-9,"CINE CARMELITA, S.R.L.",1-31-04575-8,,NIETA DE MI ABUELA,2023-06-27,2023-07-18,700000.0,700000.0,100.0,11400028.17,700000.0,1.0,0,,0,,resolucion-cipac-no-2023-249_validacion-de-inversion-el-diamante-s-r-l-nieta-de-mi-abuela.pdf
1855,CIPAC-2023-251,2023,,,895,495,art_34,approved,"CORPORACIÓN AEROPORTUARIA DEL ESTE, S.A.S.",1-01-09214-9,"ASALTO EN PROGRESO, S.R.L.",1-31-52986-2,,ASALTO EN PROGRESO,2023-07-14,2023-08-15,30000000.0,30000000.0,100.0,74996668.51,74996668.51,1.0,0,,0,,resolucion-cipac-no-2023-251_validacion-de-inversion-corporacion-aeroportuaria-del-este-s-a-s-asalto-en-progreso.pdf
1856,CIPAC-2023-252,2023,,,991,594,art_34,approved,"CORPORACIÓN AEROPORTUARIA DEL ESTE, S.A.S.",1-01-09214-9,"EFFETA FILMS, S.R.L.",1-32-79401-1,,DÍA 8,2023-07-26,2023-08-15,20000000.0,20000000.0,100.0,59995466.39,20002952.83,1.0,0,,0,,resolucion-cipac-no-2023-252_validacion-de-inversion-corporacion-aeroportuaria-del-este-s-a-s-dia-8.pdf
1857,CIPAC-2023-253,2023,,,1007,601,art_34,approved,"CORPORACIÓN AEROPORTUARIA DEL ESTE, S.A.S.",1-01-09214-9,"BOMBEROS FILMS, S.R.L.",1-31-61836-7,,URBANO,2023-07-25,2023-08-15,20000000.0,20000000.0,100.0,84997327.68,20000000.0,1.0,0,,0,,resolucion-cipac-no-2023-253_validacion-de-inversion-corporacion-aeroportuaria-del-este-s-a-s-urbano.pdf
1858,CIPAC-2023-254,2023,,,929,,art_39,approved,,,"CARIBEMOTION RD, S.R.L.",1-01-86889-9,,EASY MONEY/THE TRUST,2023-07-03,2023-08-15,152785739.56,38196434.89,25.0,153315339.3,153315339.0,0.9,0,,1,validated_amount_dop|set_manual|null|152785739.56|OCR split PRIMERO paragraph across pages|Resolution PDF PRIMERO section|2026-07-23|JDP;;total_budget_executed|set_manual|null|153315339.00|OCR split executed budget paragraph across pages|Resolution PDF budget section|2026-07-23|JDP,resolucion-cipac-no-2023-254_validacion-de-gastos-caribemotions-rd-s-r-l-easy-money-the-trust.pdf
1859,CIPAC-2023-255,2023,,,1003,442,art_34,approved,"TERMO ENVASES, S.A.",1-01-57338-4,"HELIX, S.R.L.",1-31-39469-8,,EL SILENCIO DE MARCOS TREMMER,2023-07-03,2023-08-15,9999996.43,9999996.43,100.0,59433379.27,10000000.0,1.0,0,,0,,resolucion-cipac-no-2023-255_validacion-de-inversion-termo-envases-s-r-l-el-silencio-de-marcos-tremmer.pdf
1860,CIPAC-2023-256,2023,,,859,,art_39,approved,,,"FILM 033, S.R.L.",1-32-32415-3,,SOMETHING IN THE WATER,2023-07-04,2023-08-15,280466778.0,70116694.5,25.0,281032341.0,283127388.0,1.0,0,,0,,resolucion-cipac-no-2023-256_validacion-de-gastos-film-033-s-r-l-something-in-the-water.pdf
1861,CIPAC-2023-257,2023,,,834,,art_39,approved,,,"FILM 034, S.R.L.",1-32-32212-6,,ROAD HOUSE,2023-07-07,2023-08-15,4302242521.6,1075560630.4,25.0,4379084821.0,4302242521.6,1.0,0,,0,,resolucion-cipac-no-2023-257_validacion-de-gastos-film-034-s-r-l-road-house.pdf
